date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:18	589/589	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/plugins-init/clock-picker-init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/plugins-init/clock-picker-init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:18	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:00:56%20GMT	https://lezato.dexignzone.com/laravel/demo/js/plugins-init/jquery-asColorPicker.init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/js/plugins-init/jquery-asColorPicker.init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:18	278/278	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/plugins-init/jquery-asColorPicker.init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/plugins-init/jquery-asColorPicker.init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:18	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:00:57%20GMT	https://lezato.dexignzone.com/laravel/demo/js/plugins-init/material-date-picker-init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/js/plugins-init/material-date-picker-init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:19	541/541	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/plugins-init/material-date-picker-init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/plugins-init/material-date-picker-init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:19	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:00:57%20GMT	https://lezato.dexignzone.com/laravel/demo/js/plugins-init/pickadate-init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/js/plugins-init/pickadate-init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:19	127/127	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/plugins-init/pickadate-init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/plugins-init/pickadate-init.js	(from https://lezato.dexignzone.com/laravel/demo/form-pickers)
15:30:20	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:00:58%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic1.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:20	4705/4705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic1.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:21	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:00:59%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic2.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:21	3602/3602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic2.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:21	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:00%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic3.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:21	4617/4617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic3.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:22	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:00%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic4.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic4.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:22	5227/5227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic4.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic4.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:22	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:01%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic5.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic5.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:23	4465/4465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic5.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic5.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:23	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:01%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic6.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic6.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:23	4159/4159	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic6.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic6.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:23	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:02%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic7.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic7.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:24	4868/4868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic7.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic7.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:24	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:02%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic8.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic8.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:24	5707/5707	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic8.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic8.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:24	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:03%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic9.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic9.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:25	6606/6606	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic9.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic9.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:25	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:03%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/small/pic10.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/small/pic10.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:25	7938/7938	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2003:28:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic10.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/small/pic10.jpg	(from https://lezato.dexignzone.com/laravel/demo/table-datatable-basic)
15:30:26	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2010:01:05%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/dlabnav/dlabnav.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/dlabnav/dlabnav.min.1e3.delayed	(from https://lezato.dexignzone.com/laravel/demo/page-lock-screen)
15:30:27	2888/2888	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2010:01:05%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/dlabnav/dlabnav.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/dlabnav/dlabnav.min.js	(from https://lezato.dexignzone.com/laravel/demo/page-lock-screen)
15:30:27	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:29	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:29	26384/26384	---M--	200	added ('OK')	font/woff2	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:29	53368/53368	---M--	200	added ('OK')	font/ttf	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:30	53444/53444	---M--	200	added ('OK')	font/woff	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:30	197702/197702	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://lezato.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
15:30:30	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:31	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.eot	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:31	90060/90060	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.woff	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:31	134040/134040	---M--	200	added ('OK')	font/ttf	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:32	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.eot	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:32	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:32	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.svg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:32	76764/76764	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:32	13276/13276	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:33	33736/33736	---M--	200	added ('OK')	font/ttf	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:33	16276/16276	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.woff	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:34	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.svg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:34	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.eot	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:34	78196/78196	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:35	101652/101652	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.woff	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:35	202744/202744	---M--	200	added ('OK')	font/ttf	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:35	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
15:30:37	132144/132144	---M--	200	added ('OK')	font/woff2	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
15:30:38	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:38	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Mar%202021%2009:45:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.svg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://lezato.dexignzone.com/laravel/demo/public/icons/font-awesome/css/all.min.css)
15:30:38	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
15:30:38	176416/176416	---M--	200	added ('OK')	font/woff	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
15:30:38	358456/358456	---M--	200	added ('OK')	font/ttf	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
15:30:39	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f24.eot?-fvbane	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f249f24.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
15:30:39	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themifyd41d.eot?	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
15:30:39	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.woff	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.woff	(from https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
15:30:39	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.ttf	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.ttf	(from https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
15:30:40	234630/234630	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f24.svg?-fvbane	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f249f24.svg	(from https://lezato.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
